t_key,t_koreanorg,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^N_f05_0_0001_0001_Name^,^아인스 가르니^,^!!^,^^,^Einz Garni^,^^,^^
^N_f05_0_0001_0001_NameDetail^,^여관 주인^,^!!^,^^,^Publican^,^^,^^
^N_f05_0_0001_0002_Name^,^라비니 엘루느^,^!!^,^^,^Lucinda Rabbini^,^^,^^
^N_f05_0_0001_0002_NameDetail^,^엘룬 상인^,^!!^,^^,^Ellun Merchant^,^^,^^
^N_f05_0_0001_0003_Name^,^쉬렌터^,^!!^,^^,^Schenter^,^^,^^
^N_f05_0_0001_0003_NameDetail^,^목수^,^!!^,^^,^Carpenter^,^^,^^
^N_f05_0_0001_0004_Name^,^지케르^,^!!^,^^,^Ziker^,^^,^^
^N_f05_0_0001_0004_NameDetail^,^음악가^,^!!^,^^,^Musician^,^^,^^
^N_f05_0_0001_0005_Name^,^메르헨^,^!!^,^^,^Marchen^,^^,^^
^N_f05_0_0001_0005_NameDetail^,^마을 주민^,^!!^,^^,^Town Resident^,^^,^^
^N_f05_0_0001_0006_Name^,^윌슨 채틀러^,^!!^,^^,^Wilson CHattler^,^^,^^
^N_f05_0_0001_0006_NameDetail^,^펠로우 연구학자^,^!!^,^^,^Barder Crafter^,^^,^^
^N_f05_0_0001_0007_Name^,^웰딘^,^!!^,^^,^Welden^,^^,^^
^N_f05_0_0001_0007_NameDetail^,^방랑자^,^!!^,^^,^Wanderer^,^^,^^
^N_f05_0_0001_0008_Name^,^아겐투르^,^!!^,^^,^Argento^,^^,^^
^N_f05_0_0001_0008_NameDetail^,^판매 대행 중개인^,^!!^,^^,^Market Broker^,^^,^^
^N_f05_0_0001_0009_Name^,^라게르할^,^!!^,^^,^Lagerhalle^,^^,^^
^N_f05_0_0001_0009_NameDetail^,^창고지기^,^!!^,^^,^Storage Master^,^^,^^
^N_f05_0_0001_0010_Name^,^슈미텔^,^!!^,^^,^Schmittel^,^^,^^
^N_f05_0_0001_0010_NameDetail^,^음식 상인^,^!!^,^^,^Grocer^,^^,^^
^N_f05_0_0001_0011_Name^,^상인의 시체^,^!!^,^^,^Merchant's Corpse^,^^,^^
^N_f05_0_0001_0011_NameDetail^,^^,^!!^,^^,^^,^^,^^
^N_f05_0_0001_0012_Name^,^켄 그리프^,^!!^,^^,^Kengriff^,^^,^^
^N_f05_0_0001_0012_NameDetail^,^그리폰의 왕^,^!!^,^^,^King of Griffon^,^^,^^
^N_f05_0_0001_0013_Name^,^카니얀^,^!!^,^^,^Khanyan^,^^,^^
^N_f05_0_0001_0013_NameDetail^,^그리폰의 왕^,^!!^,^^,^King of Griffon^,^^,^^
^N_f05_0_0001_0014_Name^,^포츠델^,^!!^,^^,^Potzdel^,^^,^^
^N_f05_0_0001_0014_NameDetail^,^사막 동물 연구원^,^!!^,^^,^Desert Animal Researcher^,^^,^^
^N_f05_0_0001_0015_Name^,^레호제우^,^!!^,^^,^Lejou^,^^,^^
^N_f05_0_0001_0015_NameDetail^,^창고지기^,^!!^,^^,^Storage Master^,^^,^^
^N_f05_0_0001_0016_Name^,^베로니카^,^!!^,^^,^Veronica^,^^,^^
^N_f05_0_0001_0016_NameDetail^,^모래사장의 유령^,^!!^,^^,^Sandy Beach Ghost^,^^,^^
^N_f05_0_0001_0017_Name^,^나파순^,^!!^,^^,^Narusu^,^^,^^
^N_f05_0_0001_0017_NameDetail^,^주술사^,^!!^,^^,^Shaman^,^^,^^
^N_f05_0_0001_0018_Name^,^키낙^,^!!^,^^,^Khina'khoon^,^^,^^
^N_f05_0_0001_0018_NameDetail^,^크로쿤 변절자^,^!!^,^^,^Crokhoon Traitor^,^^,^^
^N_f05_0_0001_0019_Name^,^유나디^,^!!^,^^,^Yuandi^,^^,^^
^N_f05_0_0001_0019_NameDetail^,^보물 사냥꾼^,^!!^,^^,^Treasure Hunter^,^^,^^
^N_f05_0_0001_0020_Name^,^납치된 치메르^,^!!^,^^,^Chimer^,^^,^^
^N_f05_0_0001_0020_NameDetail^,^예언자^,^!!^,^^,^Prophet^,^^,^^
^N_f05_0_0001_0021_Name^,^미어^,^!!^,^^,^Mere^,^^,^^
^N_f05_0_0001_0021_NameDetail^,^정찰병^,^!!^,^^,^Scout^,^^,^^
^N_f05_0_0001_0022_Name^,^오귀스트^,^!!^,^^,^Auguste^,^^,^^
^N_f05_0_0001_0022_NameDetail^,^조각가^,^!!^,^^,^Sculptor^,^^,^^
^N_f05_0_0001_0023_Name^,^닉스^,^!!^,^^,^Nix^,^^,^^
^N_f05_0_0001_0023_NameDetail^,^은둔자의 마을 주민^,^!!^,^^,^Hermit^,^^,^^
^N_f05_0_0001_0024_Name^,^신원 미상의 시체^,^!!^,^^,^Unidentified Corpse^,^^,^^
^N_f05_0_0001_0024_NameDetail^,^^,^!!^,^^,^^,^^,^^
^N_f05_0_0001_0025_Name^,^에길 스튜어트^,^!!^,^^,^Emil Stuart^,^^,^^
^N_f05_0_0001_0025_NameDetail^,^은둔 기사^,^!!^,^^,^Reclusive Knight^,^^,^^
^N_f05_0_0001_0026_Name^,^아즈라^,^!!^,^^,^Azra^,^^,^^
^N_f05_0_0001_0026_NameDetail^,^그리폰 지원대 기사^,^!!^,^^,^Griffin Knight^,^^,^^
^N_f05_0_0001_0027_Name^,^치메르^,^!!^,^^,^Chimer^,^^,^^
^N_f05_0_0001_0027_NameDetail^,^예언자^,^!!^,^^,^Prophet^,^^,^^
^N_f05_0_0001_0028_Name^,^아하브^,^!!^,^^,^Avro^,^^,^^
^N_f05_0_0001_0028_NameDetail^,^은퇴한 기사^,^!!^,^^,^Retired Knight^,^^,^^
^N_f05_0_0001_0029_Name^,^이슈멜^,^!!^,^^,^Ishumel^,^^,^^
^N_f05_0_0001_0029_NameDetail^,^아하브의 손자^,^!!^,^^,^Avro's Grandson^,^^,^^
^N_f05_0_0001_0030_Name^,^니히츠^,^!!^,^^,^Nilhez^,^^,^^
^N_f05_0_0001_0030_NameDetail^,^전직 보물 사냥꾼^,^!!^,^^,^Ex-Treasure Hunter^,^^,^^
^N_f05_0_0001_0031_Name^,^샤모^,^!!^,^^,^Shamo^,^^,^^
^N_f05_0_0001_0031_NameDetail^,^낚시꾼^,^!!^,^^,^Fisherman^,^^,^^
^N_f05_0_0001_0032_Name^,^니힐^,^!!^,^^,^Nihil^,^^,^^
^N_f05_0_0001_0032_NameDetail^,^무직^,^!!^,^^,^Unemployed^,^^,^^
^N_f05_0_0001_0033_Name^,^리시안^,^!!^,^^,^Lisian^,^^,^^
^N_f05_0_0001_0033_NameDetail^,^은둔 기사^,^!!^,^^,^Reclusive Knight^,^^,^^
^N_f05_0_0001_0034_Name^,^아즈라^,^!!^,^^,^Azra^,^^,^^
^N_f05_0_0001_0034_NameDetail^,^그리폰 지원대 기사^,^!!^,^^,^Griffin Knight^,^^,^^
^N_f05_0_0001_0035_Name^,^베를레브^,^!!^,^^,^Verley^,^^,^^
^N_f05_0_0001_0035_NameDetail^,^생존자^,^!!^,^^,^Survivor^,^^,^^
^N_f05_0_0001_0036_Name^,^록 바렌^,^!!^,^^,^Rock Varen^,^^,^^
^N_f05_0_0001_0036_NameDetail^,^은둔 기사^,^!!^,^^,^Reclusive Knight^,^^,^^
^N_F05_Portal_100_Name^,^상급 포탈 이동장치^,^^,^^,^World Shrine^,^^,^^
^N_F05_Portal_100_NameDetail^,^^,^^,^^,^^,^^,^^
^N_F05_Portal_001_Name^,^포탈 이동장치^,^^,^^,^Transit Shrine^,^^,^^
^N_F05_Portal_001_NameDetail^,^^,^^,^^,^^,^^,^^
^N_F05_Portal_002_Name^,^포탈 이동장치^,^^,^^,^Transit Shrine^,^^,^^
^N_F05_Portal_002_NameDetail^,^^,^^,^^,^^,^^,^^
^N_F05_Portal_003_Name^,^포탈 이동장치^,^^,^^,^Transit Shrine^,^^,^^
^N_F05_Portal_003_NameDetail^,^^,^^,^^,^^,^^,^^
^N_F05_Portal_004_Name^,^포탈 이동장치^,^^,^^,^Transit Shrine^,^^,^^
^N_F05_Portal_004_NameDetail^,^^,^^,^^,^^,^^,^^
^N_F05_Portal_005_Name^,^포탈 이동장치^,^^,^^,^Transit Shrine^,^^,^^
^N_F05_Portal_005_NameDetail^,^^,^^,^^,^^,^^,^^
^N_F05_Portal_006_Name^,^포탈 이동장치^,^^,^^,^Transit Shrine^,^^,^^
^N_F05_Portal_006_NameDetail^,^^,^^,^^,^^,^^,^^
^N_f05_HuMsol_003_Name^,^커티스^,^^,^^,^Curtis^,^^,^^
^N_f05_HuMsol_003_NameDetail^,^알세크 마을 경비대장^,^^,^^,^Alseik's Captain of the Guard^,^^,^^
