t_key,t_koreanorg,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^E_d08_CelfSelde_01_Name^,^대장로 요르문 겐트^,^^,^^,^High Elder Jormungand^,^^,^^
^E_d08_CelfSelde_01_NameDetail^,^^,^^,^^,^^,^^,^^
^E_d08_CelfSelde_02_Name^,^대장로 요르문 겐트^,^^,^^,^High Elder Jormungand^,^^,^^
^E_d08_CelfSelde_02_NameDetail^,^^,^^,^^,^^,^^,^^
^E_d08_CelfSelde_03_Name^,^대장로 요르문 겐트^,^^,^^,^High Elder Jormungand^,^^,^^
^E_d08_CelfSelde_03_NameDetail^,^^,^^,^^,^^,^^,^^
^E_d08_CelfSelde_04_Name^,^대장로 요르문 겐트^,^^,^^,^High Elder Jormungand^,^^,^^
^E_d08_CelfSelde_04_NameDetail^,^^,^^,^^,^^,^^,^^
^E_d08_CelfYcant_01_Name^,^혼돈의 화신 요르문 겐트^,^^,^^,^Incarnation of Chaos Jormungand^,^^,^^
^E_d08_CelfYcant_01_NameDetail^,^^,^^,^^,^^,^^,^^
^E_d08_CelfYcant_02_Name^,^혼돈의 화신 요르문 겐트^,^^,^^,^Incarnation of Chaos Jormungand^,^^,^^
^E_d08_CelfYcant_02_NameDetail^,^^,^^,^^,^^,^^,^^
^E_d08_CelfYcant_03_Name^,^혼돈의 화신 요르문 겐트^,^^,^^,^Incarnation of Chaos Jormungand^,^^,^^
^E_d08_CelfYcant_03_NameDetail^,^^,^^,^^,^^,^^,^^
^E_d08_CelfYcant_04_Name^,^혼돈의 화신 요르문 겐트^,^^,^^,^Incarnation of Chaos Jormungand^,^^,^^
^E_d08_CelfYcant_04_NameDetail^,^^,^^,^^,^^,^^,^^
^E_d08_CelfNeebl_01_Name^,^만인대장 니블 로드헤임^,^^,^^,^Leader of All Nibble Rodheim^,^^,^^
^E_d08_CelfNeebl_01_NameDetail^,^^,^^,^^,^^,^^,^^
^E_d08_CelfNeebl_02_Name^,^만인대장 니블 로드헤임^,^^,^^,^Leader of All Nibble Rodheim^,^^,^^
^E_d08_CelfNeebl_02_NameDetail^,^^,^^,^^,^^,^^,^^
^E_d08_CelfNeebl_03_Name^,^만인대장 니블 로드헤임^,^^,^^,^Leader of All Nibble Rodheim^,^^,^^
^E_d08_CelfNeebl_03_NameDetail^,^^,^^,^^,^^,^^,^^
^E_d08_CelfNeebl_04_Name^,^만인대장 니블 로드헤임^,^^,^^,^Leader of All Nibble Rodheim^,^^,^^
^E_d08_CelfNeebl_04_NameDetail^,^^,^^,^^,^^,^^,^^
^E_d08_GoleBelte_01_Name^,^봉인의 수호자 벨테누스^,^^,^^,^Guardian of the Seal Beltenus^,^^,^^
^E_d08_GoleBelte_01_NameDetail^,^^,^^,^^,^^,^^,^^
^E_d08_GoleBelte_02_Name^,^봉인의 수호자 벨테누스^,^^,^^,^Guardian of the Seal Beltenus^,^^,^^
^E_d08_GoleBelte_02_NameDetail^,^^,^^,^^,^^,^^,^^
^E_d08_GoleBelte_03_Name^,^봉인의 수호자 벨테누스^,^^,^^,^Guardian of the Seal Beltenus^,^^,^^
